timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260258049,21,Request - Load composite key entities,200,,Composite key entities 2-14,text,true,,617,20,60,http://localhost:8080/composite-key-entities/C/7144,21,0,0
1476260258067,3,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/O/5488,3,0,0
1476260258058,17,Request - Load composite key entities,200,,Composite key entities 2-12,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Y/4466,17,0,0
1476260258062,14,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/V/3589,14,0,0
1476260258062,16,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/8361,16,0,0
1476260258044,37,Request - Load composite key entities,200,,Composite key entities 2-8,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/7239,37,0,0
1476260258063,18,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/4561,18,0,0
1476260258064,17,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,617,20,60,http://localhost:8080/composite-key-entities/M/8685,17,0,0
1476260258064,17,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,615,20,60,http://localhost:8080/composite-key-entities/T/785,17,0,0
1476260258049,33,Request - Load composite key entities,200,,Composite key entities 2-2,text,true,,617,20,60,http://localhost:8080/composite-key-entities/P/7796,33,0,0
1476260258064,19,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/B/5836,19,0,0
1476260258067,16,Request - Load composite key entities,200,,Composite key entities 2-4,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/2854,16,0,0
1476260258067,16,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,617,20,60,http://localhost:8080/composite-key-entities/P/1053,16,0,0
1476260258067,22,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/D/4438,22,0,0
1476260258067,22,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/R/1982,22,0,0
1476260258068,25,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/3256,25,0,0
1476260258070,23,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Z/4811,23,0,0
1476260258049,44,Request - Load composite key entities,200,,Composite key entities 2-15,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Q/7569,44,0,0
1476260258069,24,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,615,20,60,http://localhost:8080/composite-key-entities/Z/422,24,0,0
1476260258070,25,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/T/4174,25,0,0
1476260258075,23,Request - Load composite key entities,200,,Composite key entities 2-12,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/6385,23,0,0
1476260258076,24,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/V/3797,24,0,0
1476260258064,37,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,617,20,60,http://localhost:8080/composite-key-entities/K/3749,37,0,0
1476260258078,25,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/J/4235,25,0,0
1476260258081,23,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,617,20,60,http://localhost:8080/composite-key-entities/J/2425,23,0,0
1476260258081,24,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,617,20,60,http://localhost:8080/composite-key-entities/W/8172,24,0,0
1476260258082,24,Request - Load composite key entities,200,,Composite key entities 2-2,text,true,,617,20,60,http://localhost:8080/composite-key-entities/K/5032,24,0,0
1476260258070,37,Request - Load composite key entities,200,,Composite key entities 2-14,text,true,,617,20,60,http://localhost:8080/composite-key-entities/O/4106,37,0,0
1476260258083,25,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/2754,25,0,0
1476260258081,29,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/V/9251,29,0,0
1476260258083,27,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/S/3639,27,0,0
1476260258093,19,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,615,20,60,http://localhost:8080/composite-key-entities/Z/649,19,0,0
1476260258081,31,Request - Load composite key entities,200,,Composite key entities 2-8,text,true,,613,20,60,http://localhost:8080/composite-key-entities/T/49,31,0,0
1476260258089,23,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/6149,23,0,0
1476260258093,19,Request - Load composite key entities,200,,Composite key entities 2-15,text,true,,617,20,60,http://localhost:8080/composite-key-entities/S/4285,19,0,0
1476260258090,23,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/G/4871,23,0,0
1476260258093,22,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/4556,22,0,0
1476260258093,22,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/V/7206,22,0,0
1476260258110,5,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/2056,5,0,0
1476260258110,5,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/L/3019,5,0,0
